x,y
327.29147,-8.08E-08
327.34317,-8.09E-08
327.39487,-8.10E-08
327.44656,-8.10E-08
327.49826,-8.11E-08
327.54996,-8.11E-08
327.60165,-8.11E-08
327.65335,-8.11E-08
327.70505,-8.10E-08
327.75674,-8.09E-08
327.80844,-8.08E-08
327.86014,-8.06E-08
327.91183,-8.05E-08
327.96353,-8.03E-08
328.01523,-8.01E-08
328.06692,-7.99E-08
328.11862,-7.97E-08
328.17032,-7.95E-08
328.22201,-7.93E-08
328.27371,-7.92E-08
328.32541,-7.91E-08
328.3771,-7.91E-08
328.4288,-7.91E-08
328.4805,-7.92E-08
328.53219,-7.94E-08
328.58389,-7.96E-08
328.63559,-7.98E-08
328.68728,-8.01E-08
328.73898,-8.03E-08
328.79068,-8.06E-08
328.84237,-8.08E-08
328.89407,-8.09E-08
328.94577,-8.10E-08
328.99746,-8.10E-08
329.04916,-8.09E-08
329.10086,-8.06E-08
329.15255,-8.03E-08
329.20425,-7.98E-08
329.25595,-7.92E-08
329.30764,-7.86E-08
329.35934,-7.79E-08
329.41104,-7.72E-08
329.46273,-7.64E-08
329.51443,-7.57E-08
329.56613,-7.50E-08
329.61782,-7.44E-08
329.66952,-7.39E-08
329.72122,-7.35E-08
329.77291,-7.31E-08
329.82461,-7.29E-08
329.87631,-7.28E-08
329.928,-7.29E-08
329.9797,-7.30E-08
330.0314,-7.32E-08
330.08309,-7.34E-08
330.13479,-7.38E-08
330.18649,-7.42E-08
330.23818,-7.46E-08
330.28988,-7.50E-08
330.34158,-7.55E-08
330.39327,-7.59E-08
330.44497,-7.64E-08
330.49667,-7.68E-08
330.54836,-7.72E-08
330.60006,-7.76E-08
330.65176,-7.79E-08
330.70345,-7.83E-08
330.75515,-7.85E-08
330.80685,-7.88E-08
330.85854,-7.91E-08
330.91024,-7.93E-08
330.96194,-7.95E-08
331.01363,-7.97E-08
331.06533,-7.99E-08
331.11703,-8.00E-08
331.16872,-8.02E-08
331.22042,-8.04E-08
331.27211,-8.05E-08
331.32381,-8.07E-08
331.37551,-8.08E-08
331.42721,-8.09E-08
331.4789,-8.10E-08
331.5306,-8.12E-08
331.58229,-8.13E-08
331.63399,-8.13E-08
331.68569,-8.14E-08
331.73739,-8.15E-08
331.78908,-8.15E-08
331.84078,-8.15E-08
331.89247,-8.15E-08
331.94417,-8.15E-08
331.99587,-8.15E-08
332.04757,-8.15E-08
332.09926,-8.15E-08
332.15096,-8.14E-08
332.20265,-8.14E-08
332.25435,-8.14E-08
332.30605,-8.13E-08
332.35774,-8.13E-08
332.40944,-8.14E-08
332.46114,-8.14E-08
332.51283,-8.14E-08
332.56453,-8.15E-08
332.61623,-8.16E-08
332.66792,-8.16E-08
332.71962,-8.17E-08
332.77132,-8.17E-08
332.82301,-8.17E-08
332.87471,-8.17E-08
332.92641,-8.17E-08
332.9781,-8.17E-08
333.0298,-8.16E-08
333.0815,-8.15E-08
333.13319,-8.14E-08
333.18489,-8.13E-08
333.23659,-8.11E-08
333.28828,-8.10E-08
333.33998,-8.08E-08
333.39168,-8.07E-08
333.44337,-8.05E-08
333.49507,-8.04E-08
333.54677,-8.02E-08
333.59846,-8.00E-08
333.65016,-7.98E-08
333.70186,-7.95E-08
333.75355,-7.93E-08
333.80525,-7.89E-08
333.85695,-7.85E-08
333.90864,-7.81E-08
333.96034,-7.76E-08
334.01204,-7.70E-08
334.06373,-7.64E-08
334.11543,-7.57E-08
334.16713,-7.50E-08
334.21882,-7.43E-08
334.27052,-7.35E-08
334.32222,-7.28E-08
334.37391,-7.22E-08
334.42561,-7.15E-08
334.47731,-7.10E-08
334.529,-7.05E-08
334.5807,-7.01E-08
334.6324,-6.98E-08
334.68409,-6.96E-08
334.73579,-6.95E-08
334.78749,-6.94E-08
334.83918,-6.94E-08
334.89088,-6.94E-08
334.94258,-6.95E-08
334.99427,-6.97E-08
335.04597,-6.98E-08
335.09767,-7.00E-08
335.14936,-7.02E-08
335.20106,-7.04E-08
335.25276,-7.06E-08
335.30445,-7.08E-08
335.35615,-7.10E-08
335.40785,-7.12E-08
335.45954,-7.14E-08
335.51124,-7.17E-08
335.56294,-7.19E-08
335.61463,-7.21E-08
335.66633,-7.23E-08
335.71803,-7.25E-08
335.76972,-7.28E-08
335.82142,-7.30E-08
335.87312,-7.32E-08
335.92481,-7.34E-08
335.97651,-7.36E-08
336.02821,-7.38E-08
336.0799,-7.40E-08
336.1316,-7.42E-08
336.1833,-7.45E-08
336.23499,-7.47E-08
336.28669,-7.50E-08
336.33839,-7.53E-08
336.39008,-7.56E-08
336.44178,-7.59E-08
336.49348,-7.62E-08
336.54517,-7.66E-08
336.59687,-7.69E-08
336.64857,-7.72E-08
336.70026,-7.75E-08
336.75196,-7.78E-08
336.80366,-7.80E-08
336.85535,-7.82E-08
336.90705,-7.84E-08
336.95875,-7.85E-08
337.01044,-7.86E-08
337.06214,-7.86E-08
337.11384,-7.86E-08
337.16553,-7.86E-08
337.21723,-7.86E-08
337.26893,-7.85E-08
337.32062,-7.85E-08
337.37232,-7.84E-08
337.42402,-7.84E-08
337.47571,-7.83E-08
337.52741,-7.83E-08
337.57911,-7.84E-08
337.6308,-7.85E-08
337.6825,-7.86E-08
337.7342,-7.88E-08
337.78589,-7.90E-08
337.83759,-7.92E-08
337.88929,-7.94E-08
337.94098,-7.97E-08
337.99268,-8.00E-08
338.04438,-8.02E-08
338.09607,-8.05E-08
338.14777,-8.07E-08
338.19947,-8.09E-08
338.25116,-8.10E-08
338.30286,-8.11E-08
338.35456,-8.12E-08
338.40625,-8.11E-08
338.45795,-8.10E-08
338.50964,-8.09E-08
338.56134,-8.06E-08
338.61304,-8.03E-08
338.66474,-7.99E-08
338.71643,-7.95E-08
338.76813,-7.90E-08
338.81982,-7.85E-08
338.87152,-7.80E-08
338.92322,-7.75E-08
338.97492,-7.70E-08
339.02661,-7.65E-08
339.07831,-7.61E-08
339.13,-7.57E-08
339.1817,-7.54E-08
339.2334,-7.51E-08
339.2851,-7.49E-08
339.33679,-7.47E-08
339.38849,-7.46E-08
339.44018,-7.45E-08
339.49188,-7.45E-08
339.54358,-7.45E-08
339.59528,-7.45E-08
339.64697,-7.45E-08
339.69867,-7.46E-08
339.75036,-7.46E-08
339.80206,-7.46E-08
339.85376,-7.46E-08
339.90545,-7.46E-08
339.95715,-7.45E-08
340.00885,-7.44E-08
340.06054,-7.43E-08
340.11224,-7.42E-08
340.16394,-7.40E-08
340.21563,-7.38E-08
340.26733,-7.35E-08
340.31903,-7.33E-08
340.37072,-7.31E-08
340.42242,-7.28E-08
340.47412,-7.25E-08
340.52581,-7.22E-08
340.57751,-7.19E-08
340.62921,-7.16E-08
340.68091,-7.13E-08
340.7326,-7.09E-08
340.7843,-7.06E-08
340.83599,-7.02E-08
340.88769,-6.98E-08
340.93939,-6.94E-08
340.99108,-6.90E-08
341.04278,-6.87E-08
341.09448,-6.83E-08
341.14617,-6.80E-08
341.19787,-6.78E-08
341.24957,-6.76E-08
341.30126,-6.75E-08
341.35296,-6.74E-08
341.40466,-6.75E-08
341.45635,-6.76E-08
341.50805,-6.78E-08
341.55975,-6.81E-08
341.61144,-6.85E-08
341.66314,-6.89E-08
341.71484,-6.94E-08
341.76653,-6.98E-08
341.81823,-7.03E-08
341.86993,-7.08E-08
341.92162,-7.12E-08
341.97332,-7.15E-08
342.02502,-7.18E-08
342.07671,-7.20E-08
342.12841,-7.21E-08
342.18011,-7.22E-08
342.2318,-7.21E-08
342.2835,-7.20E-08
342.3352,-7.18E-08
342.38689,-7.16E-08
342.43859,-7.13E-08
342.49029,-7.10E-08
342.54198,-7.07E-08
342.59368,-7.04E-08
342.64538,-7.01E-08
342.69707,-6.98E-08
342.74877,-6.95E-08
342.80047,-6.93E-08
342.85216,-6.91E-08
342.90386,-6.90E-08
342.95556,-6.89E-08
343.00725,-6.89E-08
343.05895,-6.89E-08
343.11065,-6.90E-08
343.16234,-6.91E-08
343.21404,-6.93E-08
343.26574,-6.94E-08
343.31743,-6.96E-08
343.36913,-6.97E-08
343.42083,-6.99E-08
343.47252,-7.01E-08
343.52422,-7.02E-08
343.57592,-7.03E-08
343.62761,-7.04E-08
343.67931,-7.04E-08
343.73101,-7.04E-08
343.7827,-7.04E-08
343.8344,-7.03E-08
343.8861,-7.02E-08
343.93779,-7.00E-08
343.98949,-6.99E-08
344.04119,-6.96E-08
344.09288,-6.94E-08
344.14458,-6.92E-08
344.19628,-6.89E-08
344.24797,-6.87E-08
344.29967,-6.84E-08
344.35137,-6.82E-08
344.40306,-6.79E-08
344.45476,-6.77E-08
344.50646,-6.75E-08
344.55815,-6.73E-08
344.60985,-6.72E-08
344.66155,-6.70E-08
344.71324,-6.69E-08
344.76494,-6.67E-08
344.81664,-6.66E-08
344.86833,-6.65E-08
344.92003,-6.63E-08
344.97173,-6.62E-08
345.02342,-6.60E-08
345.07512,-6.59E-08
345.12682,-6.57E-08
345.17851,-6.56E-08
345.23021,-6.54E-08
345.28191,-6.52E-08
345.3336,-6.51E-08
345.3853,-6.50E-08
345.437,-6.50E-08
345.48869,-6.49E-08
345.54039,-6.50E-08
345.59209,-6.51E-08
345.64378,-6.53E-08
345.69548,-6.55E-08
345.74718,-6.58E-08
345.79887,-6.62E-08
345.85057,-6.66E-08
345.90227,-6.71E-08
345.95396,-6.76E-08
346.00566,-6.82E-08
346.05736,-6.87E-08
346.10905,-6.92E-08
346.16075,-6.97E-08
346.21245,-7.01E-08
346.26414,-7.05E-08
346.31584,-7.08E-08
346.36754,-7.10E-08
346.41923,-7.12E-08
346.47093,-7.12E-08
346.52263,-7.12E-08
346.57432,-7.11E-08
346.62602,-7.10E-08
346.67772,-7.08E-08
346.72941,-7.05E-08
346.78111,-7.03E-08
346.83281,-7.00E-08
346.8845,-6.97E-08
346.9362,-6.94E-08
346.9879,-6.92E-08
347.03959,-6.90E-08
347.09129,-6.88E-08
347.14298,-6.87E-08
347.19468,-6.86E-08
347.24638,-6.86E-08
347.29807,-6.86E-08
347.34977,-6.86E-08
347.40147,-6.88E-08
347.45317,-6.89E-08
347.50486,-6.91E-08
347.55656,-6.93E-08
347.60825,-6.95E-08
347.65995,-6.97E-08
347.71165,-7.00E-08
347.76335,-7.01E-08
347.81504,-7.03E-08
347.86674,-7.04E-08
347.91843,-7.04E-08
347.97013,-7.04E-08
348.02183,-7.03E-08
348.07353,-7.01E-08
348.12522,-6.98E-08
348.17692,-6.95E-08
348.22861,-6.91E-08
348.28031,-6.87E-08
348.33201,-6.82E-08
348.38371,-6.78E-08
348.4354,-6.73E-08
348.4871,-6.69E-08
348.53879,-6.65E-08
348.59049,-6.61E-08
348.64219,-6.59E-08
348.69389,-6.57E-08
348.74558,-6.55E-08
348.79728,-6.55E-08
348.84898,-6.56E-08
348.90067,-6.57E-08
348.95237,-6.59E-08
349.00407,-6.62E-08
349.05576,-6.65E-08
349.10746,-6.68E-08
349.15916,-6.72E-08
349.21085,-6.76E-08
349.26255,-6.80E-08
349.31425,-6.84E-08
349.36594,-6.88E-08
349.41764,-6.91E-08
349.46934,-6.94E-08
349.52103,-6.97E-08
349.57273,-6.99E-08
349.62443,-7.01E-08
349.67612,-7.03E-08
349.72782,-7.05E-08
349.77951,-7.06E-08
349.83121,-7.07E-08
349.88291,-7.09E-08
349.9346,-7.10E-08
349.9863,-7.12E-08
350.038,-7.14E-08
350.08969,-7.16E-08
350.14139,-7.18E-08
350.19309,-7.20E-08
350.24478,-7.21E-08
350.29648,-7.23E-08
350.34818,-7.24E-08
350.39987,-7.25E-08
350.45157,-7.25E-08
350.50327,-7.24E-08
350.55496,-7.23E-08
350.60666,-7.21E-08
350.65836,-7.19E-08
350.71005,-7.16E-08
350.76175,-7.12E-08
350.81345,-7.08E-08
350.86514,-7.04E-08
350.91684,-7.00E-08
350.96854,-6.96E-08
351.02023,-6.92E-08
351.07193,-6.88E-08
351.12363,-6.85E-08
351.17532,-6.81E-08
351.22702,-6.78E-08
351.27872,-6.76E-08
351.33041,-6.73E-08
351.38211,-6.71E-08
351.43381,-6.69E-08
351.4855,-6.68E-08
351.5372,-6.66E-08
351.5889,-6.65E-08
351.64059,-6.65E-08
351.69229,-6.64E-08
351.74399,-6.64E-08
351.79568,-6.64E-08
351.84738,-6.65E-08
351.89908,-6.65E-08
351.95077,-6.67E-08
352.00247,-6.68E-08
352.05417,-6.71E-08
352.10586,-6.73E-08
352.15756,-6.76E-08
352.20926,-6.79E-08
352.26095,-6.82E-08
352.31265,-6.85E-08
352.36435,-6.88E-08
352.41604,-6.92E-08
352.46774,-6.95E-08
352.51944,-6.98E-08
352.57113,-7.01E-08
352.62283,-7.03E-08
352.67453,-7.06E-08
352.72622,-7.08E-08
352.77792,-7.10E-08
352.82962,-7.12E-08
352.88131,-7.14E-08
352.93301,-7.15E-08
352.98471,-7.16E-08
353.0364,-7.17E-08
353.0881,-7.17E-08
353.1398,-7.18E-08
353.19149,-7.18E-08
353.24319,-7.19E-08
353.29489,-7.19E-08
353.34658,-7.19E-08
353.39828,-7.19E-08
353.44998,-7.19E-08
353.50167,-7.19E-08
353.55337,-7.19E-08
353.60507,-7.19E-08
353.65676,-7.19E-08
353.70846,-7.20E-08
353.76016,-7.20E-08
353.81185,-7.20E-08
353.86355,-7.19E-08
353.91525,-7.19E-08
353.96694,-7.19E-08
354.01864,-7.18E-08
354.07034,-7.17E-08
354.12203,-7.16E-08
354.17373,-7.15E-08
354.22543,-7.13E-08
354.27712,-7.11E-08
354.32882,-7.09E-08
354.38052,-7.06E-08
354.43221,-7.03E-08
354.48391,-7.00E-08
354.53561,-6.96E-08
354.5873,-6.93E-08
354.639,-6.89E-08
354.6907,-6.85E-08
354.74239,-6.81E-08
354.79409,-6.78E-08
354.84579,-6.74E-08
354.89748,-6.71E-08
354.94918,-6.68E-08
355.00088,-6.65E-08
355.05257,-6.63E-08
355.10427,-6.61E-08
355.15597,-6.59E-08
355.20766,-6.58E-08
355.25936,-6.57E-08
355.31106,-6.57E-08
355.36275,-6.56E-08
355.41445,-6.56E-08
355.46615,-6.57E-08
355.51784,-6.57E-08
355.56954,-6.58E-08
355.62124,-6.58E-08
355.67293,-6.59E-08
355.72463,-6.60E-08
355.77633,-6.62E-08
355.82802,-6.63E-08
355.87972,-6.65E-08
355.93142,-6.66E-08
355.98311,-6.68E-08
356.03481,-6.70E-08
356.0865,-6.72E-08
356.1382,-6.75E-08
356.1899,-6.77E-08
356.2416,-6.80E-08
356.29329,-6.82E-08
356.34499,-6.85E-08
356.39668,-6.88E-08
356.44838,-6.91E-08
356.50008,-6.95E-08
356.55178,-6.98E-08
356.60347,-7.02E-08
356.65517,-7.05E-08
356.70686,-7.09E-08
356.75856,-7.13E-08
356.81026,-7.16E-08
356.86196,-7.20E-08
356.91365,-7.23E-08
356.96535,-7.25E-08
357.01705,-7.27E-08
357.06874,-7.29E-08
357.12044,-7.30E-08
357.17213,-7.30E-08
357.22383,-7.30E-08
357.27553,-7.29E-08
357.32723,-7.28E-08
357.37892,-7.26E-08
357.43062,-7.23E-08
357.48231,-7.21E-08
357.53401,-7.18E-08
357.58571,-7.15E-08
357.63741,-7.12E-08
357.6891,-7.09E-08
357.7408,-7.06E-08
357.79249,-7.03E-08
357.84419,-7.00E-08
357.89589,-6.98E-08
357.94759,-6.96E-08
357.99928,-6.94E-08
358.05098,-6.93E-08
358.10267,-6.92E-08
358.15437,-6.92E-08
358.20607,-6.92E-08
358.25777,-6.92E-08
358.30946,-6.93E-08
358.36116,-6.94E-08
358.41285,-6.96E-08
358.46455,-6.98E-08
358.51625,-7.01E-08
358.56794,-7.04E-08
358.61964,-7.07E-08
358.67134,-7.10E-08
358.72303,-7.13E-08
358.77473,-7.15E-08
358.82643,-7.18E-08
358.87812,-7.20E-08
358.92982,-7.22E-08
358.98152,-7.23E-08
359.03321,-7.24E-08
359.08491,-7.25E-08
359.13661,-7.24E-08
359.1883,-7.24E-08
359.24,-7.23E-08
359.2917,-7.21E-08
359.34339,-7.19E-08
359.39509,-7.17E-08
359.44679,-7.15E-08
359.49848,-7.12E-08
359.55018,-7.09E-08
359.60188,-7.06E-08
359.65357,-7.03E-08
359.70527,-7.00E-08
359.75697,-6.97E-08
359.80866,-6.94E-08
359.86036,-6.91E-08
359.91206,-6.88E-08
359.96375,-6.85E-08
360.01545,-6.83E-08
360.06715,-6.81E-08
360.11884,-6.78E-08
360.17054,-6.76E-08
360.22224,-6.74E-08
360.27393,-6.72E-08
360.32563,-6.70E-08
360.37733,-6.68E-08
360.42902,-6.65E-08
360.48072,-6.62E-08
360.53242,-6.60E-08
360.58411,-6.57E-08
360.63581,-6.54E-08
360.68751,-6.51E-08
360.7392,-6.48E-08
360.7909,-6.45E-08
360.8426,-6.42E-08
360.89429,-6.39E-08
360.94599,-6.37E-08
360.99769,-6.35E-08
361.04938,-6.33E-08
361.10108,-6.32E-08
361.15278,-6.31E-08
361.20447,-6.31E-08
361.25617,-6.31E-08
361.30787,-6.31E-08
361.35956,-6.32E-08
361.41126,-6.34E-08
361.46296,-6.35E-08
361.51465,-6.37E-08
361.56635,-6.40E-08
361.61805,-6.42E-08
361.66974,-6.45E-08
361.72144,-6.47E-08
361.77314,-6.50E-08
361.82483,-6.53E-08
361.87653,-6.55E-08
361.92823,-6.58E-08
361.97992,-6.60E-08
362.03162,-6.62E-08
362.08332,-6.64E-08
362.13501,-6.65E-08
362.18671,-6.65E-08
362.23841,-6.66E-08
362.2901,-6.66E-08
362.3418,-6.65E-08
362.3935,-6.64E-08
362.44519,-6.62E-08
362.49689,-6.60E-08
362.54859,-6.58E-08
362.60028,-6.55E-08
362.65198,-6.52E-08
362.70368,-6.50E-08
362.75537,-6.47E-08
362.80707,-6.45E-08
362.85877,-6.43E-08
362.91046,-6.42E-08
362.96216,-6.41E-08
363.01386,-6.41E-08
363.06555,-6.42E-08
363.11725,-6.43E-08
363.16895,-6.46E-08
363.22064,-6.48E-08
363.27234,-6.51E-08
363.32404,-6.54E-08
363.37573,-6.58E-08
363.42743,-6.61E-08
363.47913,-6.64E-08
363.53082,-6.66E-08
363.58252,-6.68E-08
363.63422,-6.70E-08
363.68591,-6.71E-08
363.73761,-6.71E-08
363.78931,-6.71E-08
363.841,-6.70E-08
363.8927,-6.68E-08
363.9444,-6.66E-08
363.99609,-6.64E-08
364.04779,-6.61E-08
364.09949,-6.58E-08
364.15118,-6.55E-08
364.20288,-6.52E-08
364.25458,-6.49E-08
364.30627,-6.46E-08
364.35797,-6.43E-08
364.40967,-6.40E-08
364.46136,-6.38E-08
364.51306,-6.36E-08
364.56476,-6.35E-08
364.61645,-6.34E-08
364.66815,-6.33E-08
364.71984,-6.33E-08
364.77154,-6.32E-08
364.82324,-6.32E-08
364.87493,-6.32E-08
364.92663,-6.33E-08
364.97833,-6.33E-08
365.03002,-6.32E-08
365.08172,-6.32E-08
365.13342,-6.31E-08
365.18512,-6.30E-08
365.23681,-6.29E-08
365.28851,-6.27E-08
365.3402,-6.25E-08
365.3919,-6.22E-08
365.4436,-6.20E-08
365.4953,-6.17E-08
365.54699,-6.14E-08
365.59869,-6.11E-08
365.65039,-6.08E-08
365.70208,-6.06E-08
365.75378,-6.04E-08
365.80548,-6.03E-08
365.85717,-6.03E-08
365.90887,-6.03E-08
365.96057,-6.04E-08
366.01226,-6.07E-08
366.06396,-6.10E-08
366.11566,-6.13E-08
366.16735,-6.18E-08
366.21905,-6.22E-08
366.27075,-6.27E-08
366.32244,-6.33E-08
366.37414,-6.38E-08
366.42584,-6.43E-08
366.47753,-6.48E-08
366.52923,-6.52E-08
366.58093,-6.55E-08
366.63262,-6.58E-08
366.68432,-6.60E-08
366.73602,-6.61E-08
366.78771,-6.61E-08
366.83941,-6.60E-08
366.89111,-6.58E-08
366.9428,-6.56E-08
366.9945,-6.53E-08
367.0462,-6.50E-08
367.09789,-6.46E-08
367.14959,-6.42E-08
367.20128,-6.38E-08
367.25298,-6.33E-08
367.30468,-6.29E-08
367.35637,-6.25E-08
367.40807,-6.21E-08
367.45977,-6.17E-08
367.51146,-6.14E-08
367.56316,-6.11E-08
367.61486,-6.09E-08
367.66655,-6.07E-08
367.71825,-6.06E-08
367.76995,-6.05E-08
367.82164,-6.05E-08
367.87334,-6.06E-08
367.92504,-6.08E-08
367.97673,-6.10E-08
368.02843,-6.13E-08
368.08013,-6.17E-08
368.13182,-6.21E-08
368.18352,-6.25E-08
368.23522,-6.30E-08
368.28691,-6.35E-08
368.33861,-6.40E-08
368.39031,-6.46E-08
368.442,-6.51E-08
368.4937,-6.56E-08
368.5454,-6.61E-08
368.59709,-6.66E-08
368.64879,-6.70E-08
368.70049,-6.74E-08
368.75218,-6.77E-08
368.80388,-6.79E-08
368.85558,-6.81E-08
368.90727,-6.83E-08
368.95897,-6.83E-08
369.01067,-6.83E-08
369.06236,-6.83E-08
369.11406,-6.82E-08
369.16576,-6.81E-08
369.21745,-6.80E-08
369.26915,-6.78E-08
369.32085,-6.77E-08
369.37254,-6.76E-08
369.42424,-6.74E-08
369.47594,-6.73E-08
369.52763,-6.72E-08
369.57933,-6.72E-08
369.63103,-6.71E-08
369.68272,-6.71E-08
369.73442,-6.70E-08
369.78612,-6.70E-08
369.83781,-6.70E-08
369.88951,-6.69E-08
369.94121,-6.69E-08
369.9929,-6.69E-08
370.0446,-6.68E-08
370.0963,-6.67E-08
370.14799,-6.66E-08
370.19969,-6.65E-08
370.25139,-6.64E-08
370.30308,-6.63E-08
370.35478,-6.62E-08
370.40648,-6.61E-08
370.45817,-6.60E-08
370.50987,-6.59E-08
370.56157,-6.58E-08
370.61326,-6.57E-08
370.66496,-6.57E-08
370.71666,-6.57E-08
370.76835,-6.58E-08
370.82005,-6.58E-08
370.87175,-6.60E-08
370.92344,-6.61E-08
370.97514,-6.63E-08
371.02684,-6.64E-08
371.07853,-6.66E-08
371.13023,-6.67E-08
371.18193,-6.68E-08
371.23362,-6.68E-08
371.28532,-6.68E-08
371.33702,-6.68E-08
371.38871,-6.66E-08
371.44041,-6.64E-08
371.49211,-6.62E-08
371.5438,-6.58E-08
371.5955,-6.55E-08
371.6472,-6.50E-08
371.69889,-6.46E-08
371.75059,-6.41E-08
371.80229,-6.37E-08
371.85398,-6.32E-08
371.90568,-6.28E-08
371.95738,-6.24E-08
372.00907,-6.20E-08
372.06077,-6.16E-08
372.11247,-6.13E-08
372.16416,-6.10E-08
372.21586,-6.07E-08
372.26756,-6.05E-08
372.31925,-6.02E-08
372.37095,-6.00E-08
372.42265,-5.99E-08
372.47434,-5.97E-08
372.52604,-5.96E-08
372.57774,-5.94E-08
372.62943,-5.94E-08
372.68113,-5.93E-08
372.73283,-5.93E-08
372.78452,-5.94E-08
372.83622,-5.94E-08
372.88792,-5.95E-08
372.93961,-5.96E-08
372.99131,-5.97E-08
373.04301,-5.99E-08
373.0947,-6.00E-08
373.1464,-6.01E-08
373.1981,-6.02E-08
373.24979,-6.02E-08
373.30149,-6.02E-08
373.35319,-6.02E-08
373.40488,-6.01E-08
373.45658,-6.00E-08
373.50828,-5.99E-08
373.55997,-5.97E-08
373.61167,-5.96E-08
373.66337,-5.94E-08
373.71506,-5.93E-08
373.76676,-5.92E-08
373.81846,-5.92E-08
373.87015,-5.92E-08
373.92185,-5.92E-08
373.97355,-5.92E-08
374.02524,-5.93E-08
374.07694,-5.94E-08
374.12864,-5.95E-08
374.18033,-5.96E-08
374.23203,-5.98E-08
374.28373,-5.99E-08
374.33542,-6.00E-08
374.38712,-6.00E-08
374.43881,-6.01E-08
374.49051,-6.02E-08
374.54221,-6.02E-08
374.59391,-6.02E-08
374.6456,-6.03E-08
374.6973,-6.03E-08
374.74899,-6.03E-08
374.80069,-6.04E-08
374.85239,-6.04E-08
374.90409,-6.05E-08
374.95578,-6.06E-08
375.00748,-6.07E-08
375.05917,-6.08E-08
375.11087,-6.09E-08
375.16257,-6.10E-08
375.21427,-6.12E-08
375.26596,-6.13E-08
375.31766,-6.15E-08
375.36935,-6.16E-08
375.42105,-6.18E-08
375.47275,-6.20E-08
375.52445,-6.22E-08
375.57614,-6.24E-08
375.62784,-6.27E-08
375.67953,-6.29E-08
375.73123,-6.32E-08
375.78293,-6.35E-08
375.83462,-6.37E-08
375.88632,-6.40E-08
375.93802,-6.42E-08
375.98971,-6.44E-08
376.04141,-6.46E-08
376.09311,-6.48E-08
376.14481,-6.50E-08
376.1965,-6.51E-08
376.2482,-6.52E-08
376.29989,-6.53E-08
376.35159,-6.53E-08
376.40329,-6.54E-08
376.45498,-6.55E-08
376.50668,-6.55E-08
376.55838,-6.56E-08
376.61007,-6.57E-08
376.66177,-6.58E-08
376.71347,-6.58E-08
376.76516,-6.59E-08
376.81686,-6.60E-08
376.86856,-6.60E-08
376.92025,-6.61E-08
376.97195,-6.61E-08
377.02365,-6.61E-08
377.07534,-6.60E-08
377.12704,-6.60E-08
377.17874,-6.59E-08
377.23043,-6.57E-08
377.28213,-6.56E-08
377.33383,-6.54E-08
377.38552,-6.52E-08
377.43722,-6.50E-08
377.48892,-6.48E-08
377.54061,-6.46E-08
377.59231,-6.45E-08
377.64401,-6.43E-08
377.6957,-6.43E-08
377.7474,-6.42E-08
377.7991,-6.42E-08
377.85079,-6.42E-08
377.90249,-6.43E-08
377.95419,-6.44E-08
378.00588,-6.45E-08
378.05758,-6.47E-08
378.10928,-6.48E-08
378.16097,-6.50E-08
378.21267,-6.52E-08
378.26437,-6.53E-08
378.31606,-6.54E-08
378.36776,-6.55E-08
378.41946,-6.56E-08
378.47115,-6.57E-08
378.52285,-6.57E-08
378.57455,-6.57E-08
378.62624,-6.56E-08
378.67794,-6.55E-08
378.72964,-6.55E-08
378.78133,-6.53E-08
378.83303,-6.52E-08
378.88473,-6.51E-08
378.93642,-6.49E-08
378.98812,-6.48E-08
379.03982,-6.46E-08
379.09151,-6.44E-08
379.14321,-6.43E-08
379.19491,-6.41E-08
379.2466,-6.39E-08
379.2983,-6.38E-08
379.35,-6.36E-08
379.40169,-6.34E-08
379.45339,-6.33E-08
379.50509,-6.32E-08
379.55678,-6.31E-08
379.60848,-6.30E-08
379.66018,-6.29E-08
379.71187,-6.28E-08
379.76357,-6.27E-08
379.81527,-6.27E-08
379.86696,-6.27E-08
379.91866,-6.26E-08
379.97036,-6.26E-08
380.02205,-6.27E-08
380.07375,-6.27E-08
380.12545,-6.27E-08
380.17714,-6.28E-08
380.22884,-6.29E-08
380.28054,-6.29E-08
380.33223,-6.30E-08
380.38393,-6.31E-08
380.43563,-6.32E-08
380.48732,-6.33E-08
380.53902,-6.34E-08
380.59072,-6.35E-08
380.64241,-6.35E-08
380.69411,-6.35E-08
380.74581,-6.35E-08
380.7975,-6.35E-08
380.8492,-6.35E-08
380.9009,-6.34E-08
380.95259,-6.33E-08
381.00429,-6.32E-08
381.05599,-6.31E-08
381.10768,-6.30E-08
381.15938,-6.29E-08
381.21108,-6.29E-08
381.26277,-6.28E-08
381.31447,-6.28E-08
381.36617,-6.28E-08
381.41786,-6.28E-08
381.46956,-6.28E-08
381.52126,-6.28E-08
381.57295,-6.28E-08
381.62465,-6.28E-08
381.67635,-6.28E-08
381.72804,-6.28E-08
381.77974,-6.27E-08
381.83144,-6.27E-08
381.88313,-6.26E-08
381.93483,-6.24E-08
381.98653,-6.23E-08
382.03822,-6.21E-08
382.08992,-6.20E-08
382.14162,-6.18E-08
382.19331,-6.17E-08
382.24501,-6.15E-08
382.29671,-6.14E-08
382.3484,-6.14E-08
382.4001,-6.13E-08
382.4518,-6.14E-08
382.50349,-6.14E-08
382.55519,-6.15E-08
382.60688,-6.16E-08
382.65858,-6.17E-08
382.71028,-6.19E-08
382.76198,-6.20E-08
382.81367,-6.21E-08
382.86537,-6.21E-08
382.91706,-6.22E-08
